股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6274,台燿,5696000,5936000,240000,2.83,2.96,0.13,增加
2368,金像電,1363000,1663000,300000,0.49,0.65,0.16,增加
2330,台積電,11864000,11864000,0,10.05,10.12,0.07,權重增加
2383,台光電,4750000,4750000,0,7.95,8.14,0.19,權重增加
3037,欣興,20300000,20300000,0,7.83,8.04,0.21,權重增加
3017,奇鋐科技,5949000,5949000,0,6.95,7.05,0.1,權重增加
3653,健策,2512000,2512000,0,5.04,5.5,0.46,權重增加
6223,旺矽科技,2544000,2544000,0,4.68,4.88,0.2,權重增加
8046,南電,9037000,9037000,0,3.63,3.73,0.1,權重增加
3665,貿聯-KY,3943848,3943848,0,3.05,3.15,0.1,權重增加
6805,富世達,1773000,1773000,0,1.53,1.57,0.04,權重增加
2454,聯發科技,5186000,5186000,0,9.25,9.18,-0.07,權重減少
2327,國巨*,25107000,25107000,0,4.94,4.91,-0.03,權重減少
2303,聯電,89118000,89118000,0,4.91,4.87,-0.04,權重減少
2308,台達電,7420000,7420000,0,4.86,4.81,-0.05,權重減少
2345,智邦科技,6464000,6464000,0,4.26,4.17,-0.09,權重減少
5274,信驊科技,207900,207900,0,1.5,1.44,-0.06,權重減少
2449,京元電子,13138450,13138450,0,1.43,1.36,-0.07,權重減少
3443,創意,413000,413000,0,1.19,1.18,-0.01,權重減少
4958,臻鼎-KY,3543000,3543000,0,0.6,0.57,-0.03,權重減少
3264,欣銓科技,5182000,5182000,0,0.49,0.45,-0.04,權重減少
8210,勤誠興業,1159000,1159000,0,0.36,0.35,-0.01,權重減少
8996,高力熱處理工業,485000,485000,0,0.28,0.25,-0.03,權重減少
6278,台表科,3248000,3248000,0,0.24,0.23,-0.01,權重減少
6191,精成科,3988000,3988000,0,0.12,0.11,-0.01,權重減少
3376,新日興,1740000,1740000,0,0.11,0.1,-0.01,權重減少
6669,緯穎科技服務,5582561,5138561,-444000,4.07,3.69,-0.38,減少
3711,日月光投資控股,16811000,15466000,-1345000,4.01,3.66,-0.35,減少
6510,精測,400000,256000,-144000,0.51,0.3,-0.21,減少
6515,穎崴科技,95000,95000,0,0.19,0.19,0.0,無變化
6271,同欣電,2222000,2222000,0,0.17,0.17,0.0,無變化
2313,華通,501000,501000,0,0.04,0.04,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
1590,亞德客-KY,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2360,致茂電子,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2408,南亞科技,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
2637,慧洋-KY,1000,1000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4966,譜瑞-KY,1000,1000,0,0.0,0.0,0.0,無變化
4979,華星光,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6187,萬潤,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
