股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2383,台光電,4486000,4486000,0,8.6,9.22,0.62,權重增加
6223,旺矽,2382000,2382000,0,5.86,5.94,0.08,權重增加
2303,聯電,86550000,86550000,0,4.86,4.99,0.13,權重增加
3017,奇鋐,5191000,5191000,0,4.82,4.84,0.02,權重增加
6669,緯穎,2417000,2417000,0,4.26,4.3,0.04,權重增加
2368,金像電,8315000,8315000,0,3.48,3.67,0.19,權重增加
8046,南電,8949000,8949000,0,3.47,3.59,0.12,權重增加
6274,台燿,5160000,5160000,0,2.96,3.12,0.16,權重增加
6147,頎邦,6275000,6275000,0,0.45,0.46,0.01,權重增加
6187,萬潤,1334000,1334000,0,0.45,0.46,0.01,權重增加
6271,同欣電,2966000,2966000,0,0.27,0.28,0.01,權重增加
1590,亞德客-KY,530000,530000,0,0.25,0.26,0.01,權重增加
3376,新日興,1741000,1741000,0,0.11,0.12,0.01,權重增加
2330,台積電,11960000,11960000,0,10.0,9.89,-0.11,權重減少
2327,國巨*,25098000,25098000,0,8.98,8.87,-0.11,權重減少
2454,聯發科,5037000,5037000,0,7.42,7.14,-0.28,權重減少
2345,智邦,6334000,6334000,0,5.91,5.86,-0.05,權重減少
3037,欣興,15203000,15203000,0,5.05,4.98,-0.07,權重減少
3665,貿聯-KY,4833848,4833848,0,3.34,3.26,-0.08,權重減少
3711,日月光投控,12742000,12742000,0,3.14,2.94,-0.2,權重減少
3653,健策,2267000,2267000,0,2.67,2.62,-0.05,權重減少
5274,信驊,379000,379000,0,2.28,2.21,-0.07,權重減少
6805,富世達,1811000,1811000,0,1.03,1.0,-0.03,權重減少
8210,勤誠,2267000,2267000,0,1.01,1.0,-0.01,權重減少
6278,台表科,4334000,4334000,0,0.32,0.31,-0.01,權重減少
2308,台達電,5614000,5052000,-562000,3.75,3.54,-0.21,減少
6515,穎崴,252000,226000,-26000,0.8,0.76,-0.04,減少
6510,精測,457000,411000,-46000,0.5,0.46,-0.04,減少
2449,京元電子,3808000,3427000,-381000,0.45,0.39,-0.06,減少
3533,嘉澤,291000,1000,-290000,0.21,0.0,-0.21,減少
5439,高技,3528000,3528000,0,0.42,0.42,0.0,無變化
6191,精成科,3988000,3988000,0,0.15,0.15,0.0,無變化
3264,欣銓,1508000,1508000,0,0.13,0.13,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
6488,環球晶,50000,50000,0,0.02,0.02,0.0,無變化
1815,富喬,107000,107000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4958,臻鼎-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力,1000,1000,0,0.0,0.0,0.0,無變化
