股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3017,奇鋐,5191000,5295000,104000,4.51,4.51,0.0,增加
2308,台達電,5181000,5247000,66000,3.56,3.57,0.01,增加
2449,京元電子,5193000,6197000,1004000,0.59,0.67,0.08,增加
2330,台積電,11960000,11960000,0,10.81,11.06,0.25,權重增加
2345,智邦,6334000,6334000,0,5.23,5.28,0.05,權重增加
6669,緯穎,2417000,2417000,0,4.41,4.51,0.1,權重增加
3665,貿聯-KY,4833848,4833848,0,3.37,3.51,0.14,權重增加
2368,金像電,8315000,8315000,0,3.04,3.07,0.03,權重增加
3653,健策,2267000,2267000,0,2.87,2.89,0.02,權重增加
5274,信驊,448900,448900,0,2.3,2.31,0.01,權重增加
1590,亞德客-KY,528000,528000,0,0.26,0.28,0.02,權重增加
2383,台光電,4653000,4653000,0,8.26,8.15,-0.11,權重減少
2327,國巨*,25098000,25098000,0,6.93,6.3,-0.63,權重減少
6223,旺矽,2443000,2443000,0,5.4,5.31,-0.09,權重減少
3037,欣興,16607000,16607000,0,5.21,4.97,-0.24,權重減少
2303,聯電,86550000,86550000,0,4.92,4.49,-0.43,權重減少
8046,南電,9519000,9519000,0,4.32,4.19,-0.13,權重減少
3711,日月光投控,16135000,16135000,0,3.91,3.84,-0.07,權重減少
6274,台燿,5160000,5160000,0,2.38,2.31,-0.07,權重減少
6805,富世達,1811000,1811000,0,0.96,0.94,-0.02,權重減少
6187,萬潤,1334000,1334000,0,0.51,0.5,-0.01,權重減少
6147,頎邦,6275000,6275000,0,0.44,0.41,-0.03,權重減少
6278,台表科,4334000,4334000,0,0.28,0.27,-0.01,權重減少
6271,同欣電,2966000,2966000,0,0.24,0.23,-0.01,權重減少
3264,欣銓,1508000,1508000,0,0.13,0.12,-0.01,權重減少
5439,高技,3528000,3234000,-294000,0.36,0.32,-0.04,減少
2454,聯發科,5131000,5131000,0,6.83,6.83,0.0,無變化
8210,勤誠,2267000,2267000,0,0.98,0.98,0.0,無變化
6510,精測,349000,349000,0,0.36,0.36,0.0,無變化
6515,穎崴,130000,130000,0,0.31,0.31,0.0,無變化
6191,精成科,3988000,3988000,0,0.14,0.14,0.0,無變化
3376,新日興,1741000,1741000,0,0.13,0.13,0.0,無變化
2002,中鋼,5163000,5163000,0,0.04,0.04,0.0,無變化
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
1815,富喬,107000,107000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3533,嘉澤,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4958,臻鼎-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力,1000,1000,0,0.0,0.0,0.0,無變化
