股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2383,台光電,4653000,4715000,62000,7.96,8.34,0.38,增加
2454,聯發科技,5131000,5200000,69000,6.75,6.89,0.14,增加
3037,欣興,16971000,17833000,862000,4.87,5.23,0.36,增加
2345,智邦科技,6334000,6419000,85000,5.05,5.09,0.04,增加
6669,緯穎科技服務,2417000,2449000,32000,5.18,4.92,-0.26,增加
2327,國巨*,25098000,25437000,339000,5.31,4.76,-0.55,增加
3017,奇鋐科技,5423000,5496000,73000,4.74,4.75,0.01,增加
2303,聯電,86550000,87718000,1168000,3.7,3.95,0.25,增加
3665,貿聯-KY,4833848,4898848,65000,4.22,3.83,-0.39,增加
2308,台達電,5567000,5642000,75000,3.47,3.54,0.07,增加
3653,健策,2267000,2297000,30000,3.13,2.95,-0.18,增加
5274,信驊科技,448900,454900,6000,2.42,2.46,0.04,增加
2368,金像電,7478000,7579000,101000,2.28,2.24,-0.04,增加
6274,台燿,5160000,5229000,69000,2.2,2.16,-0.04,增加
6805,富世達,1931000,1957000,26000,1.02,0.99,-0.03,增加
8210,勤誠興業,2267000,2297000,30000,0.93,0.9,-0.03,增加
2449,京元電子,7443450,7543450,100000,0.66,0.63,-0.03,增加
2330,台積電,10740000,10740000,0,9.86,9.71,-0.15,權重減少
6223,旺矽科技,2443000,2443000,0,4.88,4.81,-0.07,權重減少
3711,日月光投資控股,16327000,16327000,0,3.4,3.38,-0.02,權重減少
8046,南電,9519000,9519000,0,3.49,3.27,-0.22,權重減少
6187,萬潤,1334000,1334000,0,0.5,0.46,-0.04,權重減少
4979,華星光,1874000,1874000,0,0.3,0.27,-0.03,權重減少
4958,臻鼎-KY,1682000,1682000,0,0.28,0.26,-0.02,權重減少
6515,穎崴科技,93000,93000,0,0.21,0.2,-0.01,權重減少
2408,南亞科技,940000,940000,0,0.14,0.13,-0.01,權重減少
3376,新日興,1741000,1741000,0,0.12,0.11,-0.01,權重減少
3264,欣銓科技,1508000,1508000,0,0.11,0.1,-0.01,權重減少
6510,精測,319000,289000,-30000,0.32,0.27,-0.05,減少
6278,台表科,3972000,3610000,-362000,0.23,0.19,-0.04,減少
6271,同欣電,2718000,2470000,-248000,0.17,0.15,-0.02,減少
6147,頎邦,3764000,2822000,-942000,0.2,0.14,-0.06,減少
5439,高技,1056000,526000,-530000,0.09,0.04,-0.05,減少
1590,亞德客-KY,528000,528000,0,0.29,0.29,0.0,無變化
6191,精成科,3988000,3988000,0,0.13,0.13,0.0,無變化
2002,中鋼,5163000,5163000,0,0.04,0.04,0.0,無變化
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3533,嘉澤端子工業,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力熱處理工業,1000,1000,0,0.0,0.0,0.0,無變化
