股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
2454,聯發科技,4861000,4977000,116000,7.23,7.68,0.45,增加
2330,台積電,11960000,11960000,0,10.0,10.13,0.13,權重增加
6223,旺矽科技,2279000,2279000,0,4.88,5.18,0.3,權重增加
2303,聯電,77390000,77390000,0,4.12,4.48,0.36,權重增加
3017,奇鋐科技,5191000,5191000,0,4.18,4.28,0.1,權重增加
3711,日月光投資控股,17948000,17948000,0,4.03,4.04,0.01,權重增加
3665,貿聯-KY,4833848,4833848,0,3.2,3.29,0.09,權重增加
3653,健策,2267000,2267000,0,2.9,2.96,0.06,權重增加
8046,南電,8917000,8917000,0,2.57,2.76,0.19,權重增加
6510,精測,930000,930000,0,1.09,1.16,0.07,權重增加
6515,穎崴科技,348000,348000,0,1.1,1.12,0.02,權重增加
2383,台光電,4486000,4486000,0,8.71,8.7,-0.01,權重減少
2327,國巨*,23892000,23892000,0,8.48,8.29,-0.19,權重減少
2345,智邦科技,6334000,6334000,0,5.48,5.25,-0.23,權重減少
3037,欣興,13307000,13307000,0,4.46,4.41,-0.05,權重減少
2308,台達電,6222000,6222000,0,4.46,4.4,-0.06,權重減少
2368,金像電,8315000,8315000,0,3.86,3.58,-0.28,權重減少
6274,台燿,5058000,5058000,0,3.2,2.99,-0.21,權重減少
5274,信驊科技,422000,422000,0,2.71,2.66,-0.05,權重減少
6805,富世達,1811000,1811000,0,1.1,1.09,-0.01,權重減少
8210,勤誠興業,2267000,2267000,0,1.03,1.01,-0.02,權重減少
3533,嘉澤端子工業,852000,852000,0,0.66,0.65,-0.01,權重減少
6147,頎邦,6275000,6275000,0,0.58,0.55,-0.03,權重減少
6187,萬潤,1334000,1334000,0,0.56,0.53,-0.03,權重減少
4966,譜瑞-KY,1642000,1642000,0,0.38,0.37,-0.01,權重減少
6271,同欣電,2966000,2966000,0,0.26,0.25,-0.01,權重減少
8358,金居,980000,980000,0,0.23,0.22,-0.01,權重減少
8996,高力熱處理工業,354000,354000,0,0.18,0.17,-0.01,權重減少
6191,精成科,3988000,3988000,0,0.14,0.13,-0.01,權重減少
6488,環球晶,350000,350000,0,0.13,0.12,-0.01,權重減少
6669,緯穎科技服務,2492000,2417000,-75000,4.03,3.85,-0.18,減少
8150,南茂科技,11635000,1444000,-10191000,0.44,0.05,-0.39,減少
2449,京元電子,6484000,6484000,0,0.73,0.73,0.0,無變化
2317,鴻海精密工業,7307000,7307000,0,0.65,0.65,0.0,無變化
5439,高技,3528000,3528000,0,0.39,0.39,0.0,無變化
6278,台表科,4334000,4334000,0,0.3,0.3,0.0,無變化
1590,亞德客-KY,530000,530000,0,0.25,0.25,0.0,無變化
3264,欣銓科技,1508000,1508000,0,0.12,0.12,0.0,無變化
3376,新日興,1741000,1741000,0,0.12,0.12,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
1815,富喬工業,107000,107000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,18000,18000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4958,臻鼎-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
