股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3037,欣興,14735000,15203000,468000,5.16,5.6,0.44,增加
6223,旺矽,2367000,2382000,15000,5.15,5.0,-0.15,增加
8046,南電,8917000,8949000,32000,3.46,3.65,0.19,增加
2327,國巨*,25098000,25098000,0,9.37,9.86,0.49,權重增加
2454,聯發科,5037000,5037000,0,7.07,7.37,0.3,權重增加
2345,智邦,6334000,6334000,0,5.32,5.44,0.12,權重增加
3017,奇鋐,5191000,5191000,0,4.29,4.52,0.23,權重增加
3711,日月光投控,12742000,12742000,0,2.87,2.98,0.11,權重增加
6274,台燿,5058000,5058000,0,2.82,2.93,0.11,權重增加
5274,信驊,379000,379000,0,2.07,2.15,0.08,權重增加
8210,勤誠,2267000,2267000,0,0.99,1.0,0.01,權重增加
2449,京元電子,4481000,4481000,0,0.5,0.52,0.02,權重增加
6278,台表科,4334000,4334000,0,0.3,0.32,0.02,權重增加
6271,同欣電,2966000,2966000,0,0.26,0.27,0.01,權重增加
8358,金居,980000,980000,0,0.19,0.2,0.01,權重增加
6488,環球晶,350000,350000,0,0.11,0.12,0.01,權重增加
2330,台積電,11960000,11960000,0,10.18,9.93,-0.25,權重減少
2383,台光電,4486000,4486000,0,8.78,8.33,-0.45,權重減少
2303,聯電,86550000,86550000,0,5.1,4.9,-0.2,權重減少
6669,緯穎,2417000,2417000,0,3.97,3.86,-0.11,權重減少
2308,台達電,5614000,5614000,0,3.84,3.77,-0.07,權重減少
2368,金像電,8315000,8315000,0,3.45,3.44,-0.01,權重減少
3665,貿聯-KY,4833848,4833848,0,3.26,3.19,-0.07,權重減少
3653,健策,2267000,2267000,0,2.7,2.68,-0.02,權重減少
6805,富世達,1811000,1811000,0,1.06,1.05,-0.01,權重減少
6147,頎邦,6275000,6275000,0,0.48,0.46,-0.02,權重減少
6187,萬潤,1334000,1334000,0,0.47,0.46,-0.01,權重減少
5439,高技,3528000,3528000,0,0.39,0.38,-0.01,權重減少
1590,亞德客-KY,530000,530000,0,0.26,0.24,-0.02,權重減少
2002,中鋼,5163000,5163000,0,0.04,0.03,-0.01,權重減少
6515,穎崴,281000,252000,-29000,0.81,0.7,-0.11,減少
6510,精測,830000,636000,-194000,0.9,0.66,-0.24,減少
3533,嘉澤,852000,652000,-200000,0.65,0.47,-0.18,減少
2317,鴻海,7307000,5114000,-2193000,0.65,0.44,-0.21,減少
4966,譜瑞-KY,1116000,624000,-492000,0.25,0.14,-0.11,減少
2439,美律,18000,1000,-17000,0.0,0.0,0.0,減少
6191,精成科,3988000,3988000,0,0.15,0.15,0.0,無變化
3264,欣銓,1508000,1508000,0,0.12,0.12,0.0,無變化
3376,新日興,1741000,1741000,0,0.12,0.12,0.0,無變化
1815,富喬,107000,107000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4958,臻鼎-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力,1000,1000,0,0.0,0.0,0.0,無變化
