股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
5439,高技,526000,0,-526000,0.04,0.0,-0.04,刪除
6669,緯穎,2449000,2564000,115000,4.92,4.8,-0.12,增加
3017,奇鋐,5496000,5666000,170000,4.75,4.56,-0.19,增加
3665,貿聯-KY,4898848,5130848,232000,3.83,3.74,-0.09,增加
2308,台達電,5642000,5932000,290000,3.54,3.38,-0.16,增加
3653,健策,2297000,2375000,78000,2.95,2.84,-0.11,增加
2360,致茂,0,348000,348000,0.0,0.25,0.25,新增
2330,台積電,10740000,10740000,0,9.71,9.04,-0.67,權重減少
2383,台光電,4715000,4715000,0,8.34,7.77,-0.57,權重減少
2454,聯發科,5200000,5200000,0,6.89,6.42,-0.47,權重減少
3037,欣興,17833000,17833000,0,5.23,4.87,-0.36,權重減少
2345,智邦,6419000,6419000,0,5.09,4.74,-0.35,權重減少
6223,旺矽,2443000,2443000,0,4.81,4.48,-0.33,權重減少
2327,國巨*,25437000,25437000,0,4.76,4.43,-0.33,權重減少
2303,聯電,87718000,87718000,0,3.95,3.69,-0.26,權重減少
3711,日月光投控,16327000,16327000,0,3.38,3.15,-0.23,權重減少
8046,南電,9519000,9519000,0,3.27,3.04,-0.23,權重減少
5274,信驊,454900,454900,0,2.46,2.29,-0.17,權重減少
2368,金像電,7579000,7579000,0,2.24,2.09,-0.15,權重減少
6274,台燿,5229000,5229000,0,2.16,2.02,-0.14,權重減少
6805,富世達,1957000,1957000,0,0.99,0.92,-0.07,權重減少
8210,勤誠,2297000,2297000,0,0.9,0.83,-0.07,權重減少
2449,京元電子,7543450,7543450,0,0.63,0.59,-0.04,權重減少
6187,萬潤,1334000,1334000,0,0.46,0.43,-0.03,權重減少
1590,亞德客-KY,528000,528000,0,0.29,0.24,-0.05,權重減少
4958,臻鼎-KY,1682000,1682000,0,0.26,0.24,-0.02,權重減少
4979,華星光,1874000,1874000,0,0.27,0.24,-0.03,權重減少
6515,穎崴,93000,93000,0,0.2,0.19,-0.01,權重減少
2408,南亞科,940000,940000,0,0.13,0.12,-0.01,權重減少
6191,精成科,3988000,3988000,0,0.13,0.11,-0.02,權重減少
3376,新日興,1741000,1741000,0,0.11,0.1,-0.01,權重減少
3264,欣銓,1508000,1508000,0,0.1,0.09,-0.01,權重減少
2002,中鋼,5163000,5163000,0,0.04,0.03,-0.01,權重減少
6510,精測,289000,261000,-28000,0.27,0.23,-0.04,減少
6278,台表科,3610000,3250000,-360000,0.19,0.16,-0.03,減少
6271,同欣電,2470000,2224000,-246000,0.15,0.12,-0.03,減少
6147,頎邦,2822000,1880000,-942000,0.14,0.08,-0.06,減少
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3533,嘉澤,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界,1000,1000,0,0.0,0.0,0.0,無變化
6488,環球晶,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力,1000,1000,0,0.0,0.0,0.0,無變化
