股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
3037,欣興,16333000,16607000,274000,5.41,5.67,0.26,增加
3711,日月光投資控股,15284000,15770000,486000,3.71,3.93,0.22,增加
5274,信驊科技,416900,448900,32000,2.05,2.28,0.23,增加
2449,京元電子,1886000,4119000,2233000,0.21,0.46,0.25,增加
2303,聯電,86550000,86550000,0,4.95,5.24,0.29,權重增加
8046,南電,9519000,9519000,0,4.65,4.91,0.26,權重增加
3665,貿聯-KY,4833848,4833848,0,3.25,3.37,0.12,權重增加
3653,健策,2267000,2267000,0,2.64,2.71,0.07,權重增加
6805,富世達,1811000,1811000,0,0.91,0.92,0.01,權重增加
6187,萬潤,1334000,1334000,0,0.5,0.53,0.03,權重增加
6147,頎邦,6275000,6275000,0,0.44,0.47,0.03,權重增加
2330,台積電,11960000,11960000,0,10.96,10.64,-0.32,權重減少
2383,台光電,4653000,4653000,0,8.76,8.62,-0.14,權重減少
2327,國巨*,25098000,25098000,0,7.39,7.3,-0.09,權重減少
2454,聯發科技,5131000,5131000,0,7.11,7.0,-0.11,權重減少
6223,旺矽科技,2443000,2443000,0,5.86,5.64,-0.22,權重減少
2345,智邦科技,6334000,6334000,0,5.47,5.4,-0.07,權重減少
3017,奇鋐科技,5191000,5191000,0,4.17,4.1,-0.07,權重減少
2308,台達電,5181000,5181000,0,3.64,3.57,-0.07,權重減少
2368,金像電,8315000,8315000,0,3.2,3.11,-0.09,權重減少
6274,台燿,5160000,5160000,0,2.73,2.7,-0.03,權重減少
5439,高技,3528000,3528000,0,0.39,0.38,-0.01,權重減少
6271,同欣電,2966000,2966000,0,0.25,0.24,-0.01,權重減少
6191,精成科,3988000,3988000,0,0.15,0.14,-0.01,權重減少
6669,緯穎科技服務,2417000,2417000,0,4.49,4.49,0.0,無變化
8210,勤誠興業,2267000,2267000,0,0.95,0.95,0.0,無變化
6515,穎崴科技,204000,204000,0,0.54,0.54,0.0,無變化
6510,精測,349000,349000,0,0.36,0.36,0.0,無變化
6278,台表科,4334000,4334000,0,0.28,0.28,0.0,無變化
1590,亞德客-KY,528000,528000,0,0.26,0.26,0.0,無變化
3376,新日興,1741000,1741000,0,0.13,0.13,0.0,無變化
3264,欣銓科技,1508000,1508000,0,0.12,0.12,0.0,無變化
2002,中鋼,5163000,5163000,0,0.04,0.04,0.0,無變化
4966,譜瑞-KY,140000,140000,0,0.03,0.03,0.0,無變化
6488,環球晶,50000,50000,0,0.03,0.03,0.0,無變化
1815,富喬工業,107000,107000,0,0.0,0.0,0.0,無變化
2313,華通,1000,1000,0,0.0,0.0,0.0,無變化
2317,鴻海精密工業,1000,1000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,1000,1000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3443,創意,1000,1000,0,0.0,0.0,0.0,無變化
3533,嘉澤端子工業,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
4958,臻鼎-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
8150,南茂科技,1000,1000,0,0.0,0.0,0.0,無變化
8358,金居,1000,1000,0,0.0,0.0,0.0,無變化
8996,高力熱處理工業,1000,1000,0,0.0,0.0,0.0,無變化
