股票代號,股票名稱,持有股數_昨日,持有股數_今日,股數變化,權重(%)_昨日,權重(%)_今日,權重變化(%),變化
6223,旺矽科技,2169000,2279000,110000,4.78,5.21,0.43,增加
3665,貿聯-KY,4783848,4833848,50000,3.74,3.94,0.2,增加
2303,聯電,73690000,75890000,2200000,3.33,3.57,0.24,增加
6805,富世達,1761000,1811000,50000,1.11,1.17,0.06,增加
3443,創意,167000,258000,91000,0.25,0.4,0.15,增加
6278,台表科,3734000,4334000,600000,0.26,0.32,0.06,增加
6271,同欣電,686000,1066000,380000,0.05,0.09,0.04,增加
4958,臻鼎-KY,0,1428000,1428000,0.0,0.28,0.28,新增
2330,台積電,11960000,11960000,0,9.73,9.75,0.02,權重增加
2345,智邦科技,6334000,6334000,0,5.21,5.22,0.01,權重增加
2308,台達電,6572000,6572000,0,5.13,5.14,0.01,權重增加
3017,奇鋐科技,5191000,5191000,0,4.38,4.4,0.02,權重增加
3037,欣興,12466000,12466000,0,3.85,3.97,0.12,權重增加
3711,日月光投資控股,17948000,17948000,0,3.53,3.74,0.21,權重增加
5274,信驊科技,422000,422000,0,2.69,2.75,0.06,權重增加
6515,穎崴科技,442000,442000,0,1.39,1.5,0.11,權重增加
6510,精測,930000,930000,0,1.14,1.18,0.04,權重增加
3533,嘉澤端子工業,852000,852000,0,0.66,0.67,0.01,權重增加
2404,漢唐,1200000,1200000,0,0.52,0.55,0.03,權重增加
6187,萬潤,1334000,1334000,0,0.5,0.51,0.01,權重增加
8358,金居,980000,980000,0,0.19,0.2,0.01,權重增加
2383,台光電,4486000,4486000,0,8.26,7.64,-0.62,權重減少
2454,聯發科技,4649000,4649000,0,6.87,6.86,-0.01,權重減少
2327,國巨*,21168000,21168000,0,6.44,6.39,-0.05,權重減少
6669,緯穎科技服務,2492000,2492000,0,4.41,4.26,-0.15,權重減少
2368,金像電,8315000,8315000,0,4.04,3.87,-0.17,權重減少
8046,南電,10828000,10828000,0,3.16,3.13,-0.03,權重減少
3653,健策,2267000,2267000,0,2.97,2.95,-0.02,權重減少
6274,台燿,4763000,4763000,0,2.54,2.4,-0.14,權重減少
2317,鴻海精密工業,7307000,7307000,0,0.68,0.67,-0.01,權重減少
8996,高力熱處理工業,1034000,1034000,0,0.43,0.42,-0.01,權重減少
5439,高技,3528000,3528000,0,0.44,0.41,-0.03,權重減少
8150,南茂科技,11635000,11635000,0,0.41,0.4,-0.01,權重減少
3376,新日興,1741000,1741000,0,0.13,0.12,-0.01,權重減少
8210,勤誠興業,2267000,2267000,0,1.18,1.18,0.0,無變化
6147,頎邦,5775000,5775000,0,0.46,0.46,0.0,無變化
4966,譜瑞-KY,1642000,1642000,0,0.39,0.39,0.0,無變化
2449,京元電子,3645000,3645000,0,0.36,0.36,0.0,無變化
1590,亞德客-KY,530000,530000,0,0.24,0.24,0.0,無變化
6191,精成科,3988000,3988000,0,0.13,0.13,0.0,無變化
2002,中鋼,5163000,5163000,0,0.03,0.03,0.0,無變化
2313,華通,329000,329000,0,0.03,0.03,0.0,無變化
1319,東陽,278000,278000,0,0.01,0.01,0.0,無變化
1815,富喬工業,107000,107000,0,0.0,0.0,0.0,無變化
2382,廣達電腦,1000,1000,0,0.0,0.0,0.0,無變化
2439,美律,18000,18000,0,0.0,0.0,0.0,無變化
2481,強茂,5000,5000,0,0.0,0.0,0.0,無變化
3008,大立光,1000,1000,0,0.0,0.0,0.0,無變化
3264,欣銓科技,1000,1000,0,0.0,0.0,0.0,無變化
3661,世芯-KY,1000,1000,0,0.0,0.0,0.0,無變化
5347,世界先進,1000,1000,0,0.0,0.0,0.0,無變化
